City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
370,zyryanka,24,RU,1537821172,86,65.73,150.89,26.55,3.94
371,fortuna,75,ES,1537819200,83,38.18,-1.13,78.8,3.36
372,vestmannaeyjar,68,IS,1537821173,87,63.44,-20.27,45.99,21.39
373,san quintin,12,PH,1537821173,87,17.54,120.52,69.3,2.59
374,mehamn,75,NO,1537818600,90,71.03,27.85,39.2,33.33
375,gushikawa,75,JP,1537818960,93,26.35,127.87,80.6,11.41
376,tomatlan,64,MX,1537821174,70,19.93,-105.25,83.7,3.38
377,coahuayana,0,MX,1537821174,52,18.62,-100.35,84.33,2.37
378,durgapur,36,IN,1537821175,88,23.54,87.34,77.94,4.83
379,batagay,76,RU,1537821175,94,67.65,134.64,31.05,2.71
380,bonavista,32,CA,1537821175,95,48.65,-53.11,48.24,20.27
381,saint anthony,40,US,1537818960,5,43.97,-111.68,60.08,9.17
382,sikeston,75,US,1537820100,81,36.88,-89.59,78.8,4.7
383,entre rios,12,BR,1537821176,84,-11.94,-38.08,77.13,9.75
384,mackenzie,75,CA,1537819200,58,55.34,-123.09,55.4,5.82
